user_id,session_id,ts,event,level,amount,duration_sec,fps,device
u_0130,s_u_0130_2,2025-08-17 20:48:53.773559,level_start,4.0,,347.0,30.0,Android
u_0130,s_u_0130_2,2025-08-17 20:57:53.773559,level_start,2.0,,479.0,31.0,Android
u_0078,s_u_0078_1,2025-08-17 21:00:53.773559,level_start,1.0,,495.0,35.0,Android
u_0130,s_u_0130_2,2025-08-17 21:01:53.773559,level_complete,2.0,,482.0,53.0,Android
u_0146,s_u_0146_2,2025-08-17 21:09:53.773559,level_start,1.0,,408.0,34.0,iOS
u_0078,s_u_0078_1,2025-08-17 21:10:53.773559,level_start,2.0,,584.0,49.0,Android
u_0130,s_u_0130_2,2025-08-17 21:11:53.773559,level_start,1.0,,267.0,31.0,Android
u_0078,s_u_0078_1,2025-08-17 21:14:53.773559,level_complete,2.0,,269.0,54.0,Android
u_0146,s_u_0146_2,2025-08-17 21:21:53.773559,level_start,3.0,,75.0,25.0,iOS
u_0130,s_u_0130_2,2025-08-17 21:23:53.773559,level_complete,1.0,,137.0,57.0,Android
u_0146,s_u_0146_2,2025-08-17 21:24:53.773559,level_start,2.0,,462.0,53.0,iOS
u_0146,s_u_0146_2,2025-08-17 21:30:53.773559,level_complete,3.0,,162.0,52.0,iOS
u_0087,s_u_0087_1,2025-08-17 21:42:53.773559,level_start,1.0,,101.0,60.0,PC
u_0087,s_u_0087_1,2025-08-17 21:53:53.773559,level_complete,1.0,,596.0,33.0,PC
u_0099,s_u_0099_3,2025-08-17 21:56:53.773559,level_start,1.0,,382.0,42.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:00:53.773559,level_complete,1.0,,362.0,30.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:10:53.773559,level_start,4.0,,70.0,33.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:15:53.773559,level_complete,4.0,,279.0,37.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:25:53.773559,level_start,2.0,,354.0,36.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:29:53.773559,level_start,3.0,,595.0,49.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:33:53.773559,level_complete,2.0,,188.0,60.0,iOS
u_0099,s_u_0099_3,2025-08-17 22:40:53.773559,level_complete,3.0,,268.0,53.0,iOS
u_0143,s_u_0143_1,2025-08-17 23:43:53.773559,level_start,1.0,,80.0,33.0,Android
u_0131,s_u_0131_3,2025-08-17 23:46:53.773559,level_start,3.0,,276.0,40.0,iOS
u_0143,s_u_0143_1,2025-08-17 23:51:53.773559,level_start,2.0,,485.0,51.0,Android
u_0130,s_u_0130_2,2025-08-17 23:51:53.773559,purchase,,9.99,,,Android
u_0131,s_u_0131_3,2025-08-17 23:54:53.773559,level_start,4.0,,568.0,28.0,iOS
u_0143,s_u_0143_1,2025-08-17 23:55:53.773559,level_complete,1.0,,292.0,48.0,Android
u_0143,s_u_0143_1,2025-08-17 23:58:53.773559,level_complete,2.0,,526.0,43.0,Android
u_0131,s_u_0131_3,2025-08-17 23:59:53.773559,level_complete,3.0,,494.0,56.0,iOS
u_0131,s_u_0131_3,2025-08-18 00:07:53.773559,level_complete,4.0,,227.0,37.0,iOS
u_0131,s_u_0131_3,2025-08-18 00:10:53.773559,level_start,2.0,,548.0,60.0,iOS
u_0131,s_u_0131_3,2025-08-18 00:15:53.773559,level_start,1.0,,209.0,47.0,iOS
u_0131,s_u_0131_3,2025-08-18 00:24:53.773559,level_complete,2.0,,451.0,52.0,iOS
u_0131,s_u_0131_3,2025-08-18 00:29:53.773559,level_complete,1.0,,380.0,54.0,iOS
u_0198,s_u_0198_1,2025-08-18 01:04:53.773559,level_start,1.0,,148.0,33.0,iOS
u_0131,s_u_0131_3,2025-08-18 01:06:53.773559,purchase,,19.99,,,iOS
u_0198,s_u_0198_1,2025-08-18 01:17:53.773559,level_complete,1.0,,197.0,30.0,iOS
u_0198,s_u_0198_1,2025-08-18 01:36:53.773559,level_start,2.0,,577.0,26.0,iOS
u_0086,s_u_0086_1,2025-08-18 01:40:53.773559,level_start,1.0,,110.0,26.0,iOS
u_0140,s_u_0140_1,2025-08-18 01:44:53.773559,level_start,2.0,,124.0,33.0,iOS
u_0140,s_u_0140_1,2025-08-18 01:47:53.773559,level_start,3.0,,388.0,37.0,iOS
u_0086,s_u_0086_1,2025-08-18 01:47:53.773559,level_start,2.0,,317.0,58.0,iOS
u_0140,s_u_0140_1,2025-08-18 01:55:53.773559,level_complete,2.0,,234.0,27.0,iOS
u_0140,s_u_0140_1,2025-08-18 01:59:53.773559,level_start,1.0,,505.0,57.0,iOS
u_0086,s_u_0086_1,2025-08-18 02:01:53.773559,level_complete,2.0,,474.0,34.0,iOS
u_0086,s_u_0086_1,2025-08-18 02:03:53.773559,level_start,4.0,,405.0,50.0,iOS
u_0140,s_u_0140_1,2025-08-18 02:06:53.773559,level_complete,1.0,,166.0,40.0,iOS
u_0086,s_u_0086_1,2025-08-18 02:13:53.773559,level_start,3.0,,561.0,45.0,iOS
u_0086,s_u_0086_1,2025-08-18 02:15:53.773559,level_complete,4.0,,316.0,40.0,iOS
u_0086,s_u_0086_1,2025-08-18 02:20:53.773559,level_complete,3.0,,446.0,34.0,iOS
u_0140,s_u_0140_1,2025-08-18 02:24:53.773559,level_start,4.0,,524.0,31.0,iOS
u_0140,s_u_0140_1,2025-08-18 02:30:53.773559,level_complete,4.0,,355.0,60.0,iOS
u_0140,s_u_0140_1,2025-08-18 02:56:53.773559,purchase,,2.99,,,iOS
u_0111,s_u_0111_2,2025-08-18 03:48:53.773559,level_start,2.0,,510.0,25.0,iOS
u_0111,s_u_0111_2,2025-08-18 03:58:53.773559,level_start,1.0,,288.0,55.0,iOS
u_0111,s_u_0111_2,2025-08-18 04:08:53.773559,level_complete,1.0,,181.0,59.0,iOS
u_0083,s_u_0083_4,2025-08-18 04:14:53.773559,level_start,1.0,,475.0,27.0,iOS
u_0111,s_u_0111_2,2025-08-18 04:15:53.773559,level_start,4.0,,556.0,36.0,iOS
u_0111,s_u_0111_2,2025-08-18 04:22:53.773559,level_complete,4.0,,482.0,57.0,iOS
u_0111,s_u_0111_2,2025-08-18 04:23:53.773559,level_start,3.0,,393.0,38.0,iOS
u_0001,s_u_0001_1,2025-08-18 04:25:53.773559,level_start,1.0,,562.0,47.0,iOS
u_0083,s_u_0083_4,2025-08-18 04:28:53.773559,level_start,2.0,,568.0,36.0,iOS
u_0083,s_u_0083_4,2025-08-18 04:30:53.773559,level_complete,2.0,,578.0,37.0,iOS
u_0001,s_u_0001_1,2025-08-18 04:31:53.773559,level_complete,1.0,,158.0,46.0,iOS
u_0021,s_u_0021_1,2025-08-18 05:16:53.773559,level_start,1.0,,149.0,39.0,Android
u_0021,s_u_0021_1,2025-08-18 05:24:53.773559,level_complete,1.0,,487.0,35.0,Android
u_0021,s_u_0021_1,2025-08-18 05:36:53.773559,level_start,2.0,,68.0,30.0,Android
u_0021,s_u_0021_1,2025-08-18 05:46:53.773559,level_complete,2.0,,429.0,36.0,Android
u_0027,s_u_0027_1,2025-08-18 06:39:53.773559,level_start,3.0,,441.0,35.0,iOS
u_0130,s_u_0130_4,2025-08-18 06:48:53.773559,level_start,3.0,,374.0,55.0,Android
u_0130,s_u_0130_4,2025-08-18 06:50:53.773559,level_complete,3.0,,421.0,49.0,Android
u_0027,s_u_0027_1,2025-08-18 06:51:53.773559,level_start,1.0,,591.0,42.0,iOS
u_0183,s_u_0183_1,2025-08-18 06:53:53.773559,level_start,2.0,,575.0,53.0,iOS
u_0183,s_u_0183_1,2025-08-18 06:54:53.773559,level_start,1.0,,351.0,34.0,iOS
u_0130,s_u_0130_4,2025-08-18 06:56:53.773559,crash,3.0,,47.0,15.0,Android
u_0027,s_u_0027_1,2025-08-18 06:56:53.773559,level_start,2.0,,346.0,29.0,iOS
u_0027,s_u_0027_1,2025-08-18 06:58:53.773559,level_complete,1.0,,102.0,26.0,iOS
u_0183,s_u_0183_1,2025-08-18 07:00:53.773559,level_complete,2.0,,188.0,25.0,iOS
u_0130,s_u_0130_4,2025-08-18 07:00:53.773559,level_start,2.0,,570.0,37.0,Android
u_0183,s_u_0183_1,2025-08-18 07:02:53.773559,crash,2.0,,12.0,10.0,iOS
u_0130,s_u_0130_4,2025-08-18 07:03:53.773559,level_complete,2.0,,448.0,35.0,Android
u_0130,s_u_0130_4,2025-08-18 07:05:53.773559,level_start,1.0,,105.0,35.0,Android
u_0130,s_u_0130_4,2025-08-18 07:14:53.773559,level_complete,1.0,,62.0,52.0,Android
u_0177,s_u_0177_3,2025-08-18 07:15:53.773559,level_start,4.0,,344.0,60.0,Android
u_0177,s_u_0177_3,2025-08-18 07:19:53.773559,level_start,3.0,,255.0,41.0,Android
u_0177,s_u_0177_3,2025-08-18 07:21:53.773559,level_start,1.0,,235.0,54.0,Android
u_0177,s_u_0177_3,2025-08-18 07:28:53.773559,level_complete,3.0,,530.0,48.0,Android
u_0177,s_u_0177_3,2025-08-18 07:35:53.773559,level_complete,1.0,,415.0,38.0,Android
u_0177,s_u_0177_3,2025-08-18 07:36:53.773559,level_start,2.0,,254.0,57.0,Android
u_0167,s_u_0167_2,2025-08-18 07:44:53.773559,level_start,1.0,,312.0,38.0,Android
u_0167,s_u_0167_2,2025-08-18 07:48:53.773559,level_complete,1.0,,366.0,48.0,Android
u_0110,s_u_0110_2,2025-08-18 07:53:53.773559,level_start,1.0,,438.0,26.0,iOS
u_0110,s_u_0110_2,2025-08-18 08:02:53.773559,level_complete,1.0,,486.0,37.0,iOS
u_0110,s_u_0110_2,2025-08-18 08:16:53.773559,level_start,2.0,,531.0,27.0,iOS
u_0110,s_u_0110_2,2025-08-18 08:22:53.773559,level_start,3.0,,237.0,35.0,iOS
u_0110,s_u_0110_2,2025-08-18 08:30:53.773559,level_complete,2.0,,334.0,31.0,iOS
u_0110,s_u_0110_2,2025-08-18 08:34:53.773559,level_complete,3.0,,476.0,31.0,iOS
u_0110,s_u_0110_2,2025-08-18 09:53:53.773559,purchase,,4.99,,,iOS
u_0049,s_u_0049_3,2025-08-18 09:55:53.773559,level_start,3.0,,246.0,45.0,Android
u_0049,s_u_0049_3,2025-08-18 10:02:53.773559,level_start,2.0,,354.0,52.0,Android
u_0049,s_u_0049_3,2025-08-18 10:06:53.773559,level_complete,3.0,,422.0,60.0,Android
u_0049,s_u_0049_3,2025-08-18 10:23:53.773559,level_start,1.0,,549.0,41.0,Android
u_0023,s_u_0023_2,2025-08-18 11:38:53.773559,level_start,3.0,,135.0,31.0,PC
u_0023,s_u_0023_2,2025-08-18 11:41:53.773559,level_start,1.0,,440.0,28.0,PC
u_0023,s_u_0023_2,2025-08-18 11:42:53.773559,level_complete,3.0,,532.0,57.0,PC
u_0023,s_u_0023_2,2025-08-18 11:48:53.773559,level_complete,1.0,,541.0,42.0,PC
u_0023,s_u_0023_2,2025-08-18 12:00:53.773559,level_start,2.0,,424.0,35.0,PC
u_0023,s_u_0023_2,2025-08-18 12:07:53.773559,level_complete,2.0,,514.0,49.0,PC
u_0092,s_u_0092_5,2025-08-18 13:42:53.773559,level_start,1.0,,119.0,40.0,Android
u_0092,s_u_0092_5,2025-08-18 13:53:53.773559,level_complete,1.0,,138.0,57.0,Android
u_0092,s_u_0092_5,2025-08-18 13:54:53.773559,level_start,2.0,,338.0,41.0,Android
u_0092,s_u_0092_5,2025-08-18 14:08:53.773559,level_complete,2.0,,217.0,43.0,Android
u_0046,s_u_0046_3,2025-08-18 15:51:53.773559,level_start,2.0,,191.0,47.0,iOS
u_0046,s_u_0046_3,2025-08-18 15:54:53.773559,level_complete,2.0,,168.0,53.0,iOS
u_0046,s_u_0046_3,2025-08-18 16:22:53.773559,level_start,1.0,,258.0,31.0,iOS
u_0046,s_u_0046_3,2025-08-18 16:25:53.773559,level_start,3.0,,206.0,52.0,iOS
u_0046,s_u_0046_3,2025-08-18 16:37:53.773559,level_complete,3.0,,330.0,59.0,iOS
u_0151,s_u_0151_4,2025-08-18 16:39:53.773559,level_start,1.0,,98.0,34.0,Android
u_0151,s_u_0151_4,2025-08-18 16:47:53.773559,level_complete,1.0,,433.0,28.0,Android
u_0195,s_u_0195_3,2025-08-18 16:52:53.773559,level_start,2.0,,393.0,38.0,Android
u_0132,s_u_0132_1,2025-08-18 16:56:53.773559,level_start,1.0,,444.0,37.0,iOS
u_0151,s_u_0151_4,2025-08-18 16:58:53.773559,level_start,4.0,,214.0,43.0,Android
u_0151,s_u_0151_4,2025-08-18 17:01:53.773559,level_complete,4.0,,494.0,59.0,Android
u_0132,s_u_0132_1,2025-08-18 17:03:53.773559,level_complete,1.0,,577.0,57.0,iOS
u_0195,s_u_0195_3,2025-08-18 17:06:53.773559,level_complete,2.0,,466.0,52.0,Android
u_0151,s_u_0151_4,2025-08-18 17:13:53.773559,level_start,3.0,,579.0,45.0,Android
u_0195,s_u_0195_3,2025-08-18 17:19:53.773559,level_start,1.0,,254.0,54.0,Android
u_0151,s_u_0151_4,2025-08-18 17:24:53.773559,level_start,2.0,,95.0,55.0,Android
u_0195,s_u_0195_3,2025-08-18 17:27:53.773559,level_complete,1.0,,309.0,43.0,Android
u_0151,s_u_0151_4,2025-08-18 17:38:53.773559,level_complete,2.0,,205.0,45.0,Android
u_0190,s_u_0190_2,2025-08-18 17:45:53.773559,level_start,1.0,,464.0,59.0,Android
u_0077,s_u_0077_2,2025-08-18 18:16:53.773559,level_start,1.0,,502.0,42.0,iOS
u_0190,s_u_0190_2,2025-08-18 18:22:53.773559,level_start,2.0,,298.0,41.0,Android
u_0077,s_u_0077_2,2025-08-18 18:26:53.773559,level_complete,1.0,,411.0,36.0,iOS
u_0174,s_u_0174_5,2025-08-18 20:56:53.773559,level_start,2.0,,280.0,55.0,iOS
u_0174,s_u_0174_5,2025-08-18 21:01:53.773559,level_complete,2.0,,358.0,53.0,iOS
u_0174,s_u_0174_5,2025-08-18 21:30:53.773559,level_start,1.0,,131.0,56.0,iOS
u_0149,s_u_0149_2,2025-08-18 21:54:53.773559,level_start,1.0,,167.0,25.0,PC
u_0149,s_u_0149_2,2025-08-18 22:05:53.773559,level_complete,1.0,,387.0,32.0,PC
u_0149,s_u_0149_2,2025-08-18 22:38:53.773559,purchase,,19.99,,,PC
u_0084,s_u_0084_3,2025-08-18 22:44:53.773559,level_start,1.0,,125.0,30.0,iOS
u_0084,s_u_0084_3,2025-08-18 22:49:53.773559,level_complete,1.0,,500.0,58.0,iOS
u_0118,s_u_0118_5,2025-08-18 22:57:53.773559,level_start,2.0,,525.0,35.0,iOS
u_0118,s_u_0118_5,2025-08-18 23:08:53.773559,level_complete,2.0,,308.0,47.0,iOS
u_0148,s_u_0148_1,2025-08-18 23:16:53.773559,level_start,1.0,,299.0,38.0,PC
u_0148,s_u_0148_1,2025-08-18 23:24:53.773559,level_start,3.0,,435.0,44.0,PC
u_0148,s_u_0148_1,2025-08-18 23:24:53.773559,crash,1.0,,33.0,22.0,PC
u_0118,s_u_0118_5,2025-08-18 23:27:53.773559,level_start,1.0,,253.0,58.0,iOS
u_0148,s_u_0148_1,2025-08-18 23:29:53.773559,level_start,4.0,,552.0,42.0,PC
u_0118,s_u_0118_5,2025-08-18 23:31:53.773559,level_complete,1.0,,255.0,47.0,iOS
u_0148,s_u_0148_1,2025-08-18 23:33:53.773559,level_start,2.0,,394.0,28.0,PC
u_0148,s_u_0148_1,2025-08-18 23:35:53.773559,level_complete,3.0,,504.0,47.0,PC
u_0148,s_u_0148_1,2025-08-18 23:36:53.773559,level_complete,4.0,,125.0,48.0,PC
u_0148,s_u_0148_1,2025-08-18 23:46:53.773559,level_complete,2.0,,445.0,54.0,PC
u_0069,s_u_0069_4,2025-08-19 00:02:53.773559,level_start,1.0,,203.0,32.0,Android
u_0069,s_u_0069_4,2025-08-19 00:07:53.773559,level_complete,1.0,,332.0,37.0,Android
u_0158,s_u_0158_1,2025-08-19 04:44:53.773559,level_start,3.0,,416.0,39.0,Android
u_0158,s_u_0158_1,2025-08-19 04:53:53.773559,level_start,2.0,,87.0,46.0,Android
u_0158,s_u_0158_1,2025-08-19 04:55:53.773559,level_complete,3.0,,440.0,50.0,Android
u_0158,s_u_0158_1,2025-08-19 05:03:53.773559,level_complete,2.0,,226.0,34.0,Android
u_0158,s_u_0158_1,2025-08-19 05:08:53.773559,level_start,1.0,,228.0,60.0,Android
u_0158,s_u_0158_1,2025-08-19 05:10:53.773559,level_complete,1.0,,280.0,25.0,Android
u_0130,s_u_0130_3,2025-08-19 05:55:53.773559,level_start,3.0,,313.0,56.0,Android
u_0130,s_u_0130_3,2025-08-19 06:01:53.773559,level_complete,3.0,,401.0,37.0,Android
u_0130,s_u_0130_3,2025-08-19 06:04:53.773559,crash,3.0,,33.0,23.0,Android
u_0130,s_u_0130_3,2025-08-19 06:07:53.773559,level_start,2.0,,184.0,49.0,Android
u_0169,s_u_0169_3,2025-08-19 06:09:53.773559,level_start,2.0,,213.0,44.0,Android
u_0130,s_u_0130_3,2025-08-19 06:12:53.773559,level_complete,2.0,,461.0,29.0,Android
u_0169,s_u_0169_3,2025-08-19 06:14:53.773559,level_complete,2.0,,272.0,26.0,Android
u_0169,s_u_0169_3,2025-08-19 06:20:53.773559,level_start,3.0,,379.0,33.0,Android
u_0130,s_u_0130_3,2025-08-19 06:22:53.773559,level_start,1.0,,162.0,37.0,Android
u_0169,s_u_0169_3,2025-08-19 06:27:53.773559,level_start,1.0,,173.0,44.0,Android
u_0130,s_u_0130_3,2025-08-19 06:28:53.773559,level_complete,1.0,,228.0,37.0,Android
u_0169,s_u_0169_3,2025-08-19 06:30:53.773559,level_complete,3.0,,124.0,26.0,Android
u_0166,s_u_0166_1,2025-08-19 08:05:53.773559,level_start,1.0,,457.0,46.0,iOS
u_0166,s_u_0166_1,2025-08-19 08:18:53.773559,level_complete,1.0,,527.0,51.0,iOS
u_0087,s_u_0087_2,2025-08-19 08:49:53.773559,level_start,2.0,,463.0,48.0,PC
u_0138,s_u_0138_1,2025-08-19 08:49:53.773559,level_start,2.0,,102.0,51.0,iOS
u_0087,s_u_0087_2,2025-08-19 08:51:53.773559,level_complete,2.0,,268.0,25.0,PC
u_0087,s_u_0087_2,2025-08-19 08:58:53.773559,crash,2.0,,56.0,12.0,PC
u_0087,s_u_0087_2,2025-08-19 09:02:53.773559,level_start,1.0,,184.0,27.0,PC
u_0087,s_u_0087_2,2025-08-19 09:04:53.773559,crash,1.0,,32.0,11.0,PC
u_0181,s_u_0181_2,2025-08-19 09:10:53.773559,level_start,1.0,,525.0,59.0,Android
u_0087,s_u_0087_2,2025-08-19 09:12:53.773559,level_start,4.0,,595.0,52.0,PC
u_0087,s_u_0087_2,2025-08-19 09:13:53.773559,level_complete,1.0,,385.0,26.0,PC
u_0138,s_u_0138_1,2025-08-19 09:17:53.773559,level_start,1.0,,101.0,37.0,iOS
u_0087,s_u_0087_2,2025-08-19 09:21:53.773559,level_complete,4.0,,75.0,41.0,PC
u_0181,s_u_0181_2,2025-08-19 09:22:53.773559,level_complete,1.0,,142.0,48.0,Android
u_0087,s_u_0087_2,2025-08-19 09:23:53.773559,level_start,3.0,,390.0,48.0,PC
u_0138,s_u_0138_1,2025-08-19 09:26:53.773559,level_start,3.0,,174.0,51.0,iOS
u_0087,s_u_0087_2,2025-08-19 09:36:53.773559,level_complete,3.0,,508.0,48.0,PC
u_0016,s_u_0016_2,2025-08-19 09:48:53.773559,level_start,3.0,,205.0,45.0,PC
u_0016,s_u_0016_2,2025-08-19 10:09:53.773559,level_start,1.0,,174.0,41.0,PC
u_0016,s_u_0016_2,2025-08-19 10:11:53.773559,level_start,4.0,,76.0,49.0,PC
u_0016,s_u_0016_2,2025-08-19 10:18:53.773559,level_complete,1.0,,296.0,49.0,PC
u_0016,s_u_0016_2,2025-08-19 10:24:53.773559,level_complete,4.0,,401.0,45.0,PC
u_0016,s_u_0016_2,2025-08-19 10:31:53.773559,level_start,2.0,,337.0,28.0,PC
u_0016,s_u_0016_2,2025-08-19 10:45:53.773559,level_complete,2.0,,168.0,58.0,PC
u_0114,s_u_0114_5,2025-08-19 11:42:53.773559,level_start,2.0,,136.0,25.0,iOS
u_0114,s_u_0114_5,2025-08-19 11:46:53.773559,level_complete,2.0,,514.0,60.0,iOS
u_0114,s_u_0114_5,2025-08-19 12:33:53.773559,level_start,1.0,,479.0,50.0,iOS
u_0035,s_u_0035_4,2025-08-19 14:37:53.773559,level_start,1.0,,457.0,60.0,iOS
u_0193,s_u_0193_1,2025-08-19 14:46:53.773559,level_start,2.0,,448.0,49.0,Android
u_0035,s_u_0035_4,2025-08-19 14:47:53.773559,level_complete,1.0,,379.0,57.0,iOS
u_0193,s_u_0193_1,2025-08-19 14:56:53.773559,level_complete,2.0,,379.0,32.0,Android
u_0193,s_u_0193_1,2025-08-19 14:58:53.773559,level_start,1.0,,586.0,47.0,Android
u_0075,s_u_0075_3,2025-08-19 15:40:53.773559,level_start,2.0,,509.0,57.0,Android
u_0184,s_u_0184_5,2025-08-19 15:49:53.773559,level_start,1.0,,141.0,58.0,Android
u_0184,s_u_0184_5,2025-08-19 15:51:53.773559,level_complete,1.0,,116.0,53.0,Android
u_0075,s_u_0075_3,2025-08-19 15:56:53.773559,level_start,1.0,,597.0,49.0,Android
u_0184,s_u_0184_5,2025-08-19 16:02:53.773559,level_start,2.0,,83.0,53.0,Android
u_0025,s_u_0025_3,2025-08-19 16:06:53.773559,level_start,3.0,,346.0,40.0,iOS
u_0075,s_u_0075_3,2025-08-19 16:09:53.773559,level_complete,1.0,,492.0,42.0,Android
u_0184,s_u_0184_5,2025-08-19 16:09:53.773559,level_complete,2.0,,69.0,57.0,Android
u_0075,s_u_0075_3,2025-08-19 16:10:53.773559,level_start,3.0,,236.0,27.0,Android
u_0025,s_u_0025_3,2025-08-19 16:12:53.773559,level_start,2.0,,413.0,47.0,iOS
u_0025,s_u_0025_3,2025-08-19 16:14:53.773559,crash,3.0,,29.0,12.0,iOS
u_0025,s_u_0025_3,2025-08-19 16:16:53.773559,level_complete,3.0,,114.0,40.0,iOS
u_0075,s_u_0075_3,2025-08-19 16:18:53.773559,level_complete,3.0,,414.0,32.0,Android
u_0025,s_u_0025_3,2025-08-19 16:21:53.773559,level_complete,2.0,,501.0,60.0,iOS
u_0025,s_u_0025_3,2025-08-19 16:31:53.773559,level_start,1.0,,440.0,27.0,iOS
u_0025,s_u_0025_3,2025-08-19 16:34:53.773559,level_complete,1.0,,231.0,26.0,iOS
u_0041,s_u_0041_4,2025-08-19 16:42:53.773559,level_start,1.0,,243.0,44.0,Android
u_0041,s_u_0041_4,2025-08-19 16:51:53.773559,level_start,4.0,,141.0,52.0,Android
u_0041,s_u_0041_4,2025-08-19 16:53:53.773559,level_complete,1.0,,583.0,30.0,Android
u_0041,s_u_0041_4,2025-08-19 16:56:53.773559,level_start,2.0,,363.0,56.0,Android
u_0041,s_u_0041_4,2025-08-19 17:01:53.773559,level_start,3.0,,466.0,39.0,Android
u_0041,s_u_0041_4,2025-08-19 17:04:53.773559,level_complete,2.0,,287.0,35.0,Android
u_0001,s_u_0001_3,2025-08-19 17:06:53.773559,level_start,1.0,,95.0,37.0,iOS
u_0041,s_u_0041_4,2025-08-19 17:11:53.773559,level_complete,3.0,,558.0,41.0,Android
u_0162,s_u_0162_1,2025-08-19 17:12:53.773559,level_start,2.0,,231.0,43.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:14:53.773559,crash,2.0,,39.0,33.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:14:53.773559,level_complete,2.0,,125.0,37.0,iOS
u_0001,s_u_0001_3,2025-08-19 17:18:53.773559,level_complete,1.0,,302.0,46.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:18:53.773559,level_start,4.0,,239.0,28.0,iOS
u_0001,s_u_0001_3,2025-08-19 17:19:53.773559,level_start,2.0,,87.0,44.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:22:53.773559,level_start,1.0,,558.0,42.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:24:53.773559,level_complete,4.0,,356.0,47.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:25:53.773559,level_start,3.0,,92.0,34.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:27:53.773559,level_complete,1.0,,353.0,40.0,iOS
u_0162,s_u_0162_1,2025-08-19 17:29:53.773559,level_complete,3.0,,130.0,43.0,iOS
u_0001,s_u_0001_3,2025-08-19 17:35:53.773559,level_start,3.0,,407.0,49.0,iOS
u_0001,s_u_0001_3,2025-08-19 17:37:53.773559,level_complete,3.0,,444.0,51.0,iOS
u_0178,s_u_0178_3,2025-08-19 17:54:53.773559,level_start,3.0,,541.0,41.0,iOS
u_0178,s_u_0178_3,2025-08-19 18:03:53.773559,level_start,2.0,,207.0,40.0,iOS
u_0178,s_u_0178_3,2025-08-19 18:04:53.773559,level_complete,3.0,,319.0,37.0,iOS
u_0178,s_u_0178_3,2025-08-19 18:09:53.773559,level_complete,2.0,,338.0,25.0,iOS
u_0151,s_u_0151_1,2025-08-19 18:23:53.773559,level_start,2.0,,499.0,55.0,Android
u_0178,s_u_0178_3,2025-08-19 18:23:53.773559,level_start,4.0,,566.0,33.0,iOS
u_0178,s_u_0178_3,2025-08-19 18:25:53.773559,level_complete,4.0,,399.0,28.0,iOS
u_0151,s_u_0151_1,2025-08-19 18:33:53.773559,level_start,1.0,,484.0,60.0,Android
u_0178,s_u_0178_3,2025-08-19 18:33:53.773559,level_start,1.0,,211.0,51.0,iOS
u_0151,s_u_0151_1,2025-08-19 18:34:53.773559,level_complete,2.0,,497.0,32.0,Android
u_0178,s_u_0178_3,2025-08-19 18:41:53.773559,level_complete,1.0,,344.0,58.0,iOS
u_0151,s_u_0151_1,2025-08-19 18:46:53.773559,level_complete,1.0,,319.0,54.0,Android
u_0049,s_u_0049_4,2025-08-19 19:59:53.773559,level_start,1.0,,571.0,35.0,Android
u_0049,s_u_0049_4,2025-08-19 20:05:53.773559,level_start,2.0,,266.0,25.0,Android
u_0049,s_u_0049_4,2025-08-19 20:05:53.773559,crash,1.0,,33.0,13.0,Android
u_0049,s_u_0049_4,2025-08-19 20:13:53.773559,level_complete,1.0,,273.0,31.0,Android
u_0117,s_u_0117_2,2025-08-19 21:44:53.773559,level_start,3.0,,330.0,43.0,iOS
u_0117,s_u_0117_2,2025-08-19 21:47:53.773559,level_complete,3.0,,293.0,37.0,iOS
u_0117,s_u_0117_2,2025-08-19 22:12:53.773559,level_start,2.0,,315.0,40.0,iOS
u_0117,s_u_0117_2,2025-08-19 22:14:53.773559,level_start,1.0,,145.0,41.0,iOS
u_0117,s_u_0117_2,2025-08-19 22:24:53.773559,level_complete,1.0,,377.0,59.0,iOS
u_0117,s_u_0117_2,2025-08-19 22:26:53.773559,level_complete,2.0,,228.0,54.0,iOS
u_0045,s_u_0045_3,2025-08-19 22:53:53.773559,level_start,1.0,,311.0,50.0,iOS
u_0045,s_u_0045_3,2025-08-19 23:06:53.773559,level_complete,1.0,,198.0,49.0,iOS
u_0014,s_u_0014_1,2025-08-19 23:42:53.773559,level_start,2.0,,186.0,52.0,iOS
u_0014,s_u_0014_1,2025-08-19 23:52:53.773559,level_complete,2.0,,110.0,53.0,iOS
u_0135,s_u_0135_5,2025-08-19 23:56:53.773559,level_start,1.0,,227.0,59.0,iOS
u_0014,s_u_0014_1,2025-08-20 00:03:53.773559,level_start,1.0,,200.0,42.0,iOS
u_0135,s_u_0135_5,2025-08-20 00:04:53.773559,level_start,2.0,,468.0,27.0,iOS
u_0135,s_u_0135_5,2025-08-20 00:10:53.773559,level_complete,1.0,,70.0,30.0,iOS
u_0014,s_u_0014_1,2025-08-20 00:12:53.773559,level_complete,1.0,,519.0,60.0,iOS
